X_0,Y_0,X_20,Y_20,X_40,Y_40,X_ICE,Y_ICE
164.40350124799713,1.678313384577308,164.064424555281,2.0681557009404514,164.23561938430473,2.4590603558876154,164.23588938298775,2.5545471371945183
166.27460333790526,1.719876645801861,165.93553535901356,2.112800662554463,166.10673031252048,2.503749341792883,166.10700730301025,2.601708820793249
168.0946755292491,1.7603623944546314,167.8066352704656,2.15359349868163,167.9778599874933,2.5550682396317512,167.97815819033517,2.660529604198743
170.0167944469849,1.7983806176667514,169.67773300346153,2.19361590971144,169.8489795017284,2.6027937268245864,169.84929513554098,2.714419666981101
171.8878769307881,1.8330100530150162,171.54882637954523,2.2320974705465346,171.72007520149862,2.6420970744301826,171.72042772383458,2.766768879568758
173.75897902069624,1.874573314239555,173.4199350048217,2.2759720070631744,173.59119585164296,2.690224283280827,173.591555955216,2.817577241961658
175.63007675369218,1.9145957252693648,175.29103491627373,2.316764843190356,175.46230317835443,2.7336395738952035,175.4626663232573,2.8620681185561807
177.50118102205644,1.9569294115912754,177.1621413630941,2.3598689546096097,177.33341516799936,2.7787039410870165,177.33380588261045,2.916882691455399
179.37227657659625,1.9961813975237277,179.03324998837053,2.403743491126235,179.2045359200148,2.826867177312309,179.20493193553574,2.966920628750941
181.2433808449605,2.038515083845624,180.9043607921031,2.448388452740261,181.0756680448183,2.879052473618316,181.07606234537326,3.0184994162412124
183.11448511332475,2.0808487701675347,182.77546723892345,2.4914925641595147,182.946789958677,2.927626603228873,182.94719711212298,3.071619053926213
184.98558720323288,2.1224120313920736,184.64658022111212,2.536907950870898,184.8178961876517,2.970653672138397,184.8183362357849,3.1262795418059426
186.85669365005324,2.1655161428113416,186.51770627403744,2.586945888166426,186.68904291350185,3.028002723071694,186.68947535944682,3.1809400296856722
188.72778484768085,2.2032272785490505,188.38881272085777,2.630049999585708,188.5601565716355,3.0736571620994795,188.56061448310874,3.235600517565416
190.59889347295731,2.2471018150657045,190.25994313069526,2.6816287870759794,190.43125256186656,3.113063233051392,190.43174924985846,3.2887201552504024
192.46999556286545,2.288665076290229,192.13106046979613,2.7285850239820633,192.30238297170405,3.164642020541663,192.3028970873448,3.3464623435195904
194.3410998312297,2.33099876261214,194.0021669166165,2.7716891354013313,194.1734981323488,3.210827832350404,194.1740340325506,3.4003524063019626
196.21220409959395,2.3733324489340504,195.87328861262955,2.8201862225021586,196.044622006818,3.2600953445485743,196.045162263932,3.4511607686948764
198.0833170817826,2.418747835645405,197.7443994163621,2.864831184116156,197.9157458812872,3.309362856746759,197.91630356605003,3.5065916816719636
199.95442570705907,2.4626223721620306,199.6155145770069,2.911016995924868,199.78686322038808,3.356319093652843,199.78744704662418,3.5627930197464224
201.82553651079164,2.507267333776042,201.48663191610777,2.957973232830966,201.65799145176948,3.4071274560457567,201.65857745646167,3.6143718072366937
203.6966494929803,2.5526827204873968,203.3577463506005,3.003902236273902,203.5291240400631,3.4594766686333998,203.5297187585797,3.669802720213795
205.56776029671286,2.597327682101394,205.22886223739732,3.050344856448419,205.40024137916396,3.5064329055394836,205.40086659606604,3.727544908482983
207.43886674353323,2.640431793520662,207.09998175495429,3.0980715184518743,207.27136307517705,3.5549299926402966,207.27201443355239,3.785287096752171
209.3099797257219,2.6858471802320167,208.97110562942348,3.147339030650045,209.14248259273404,3.602656654643752,209.14315791412653,3.84148843482663
211.18109706482275,2.732803417138115,210.84222732543657,3.195836117750872,211.0135955749227,3.648072041355121,211.01430357315675,3.898460197998446
213.05219915473089,2.774366678362668,212.71335337836186,3.2458740550464142,212.88473034167242,3.7011916790401216,212.88545576755533,3.9577432364623633
214.92330778000735,2.8182412148793077,214.58447725283105,3.295141567244599,214.75586728687824,3.7550817418224796,214.75660360504165,4.015485424731551
216.7944229406521,2.864427026688034,216.45560766266857,3.3467203547348703,216.62700205362793,3.80820137950748,216.6277470856158,4.07168676280601
218.66553156592857,2.9083015632046596,218.32673153713776,3.395987866933055,218.49813028500935,3.859009741900394,218.49890363692654,4.132510651464656
220.53664890502947,2.9552578001107577,220.19785541160695,3.4452553791312397,220.36927376558347,3.9152110799748527,220.37005365286902,4.191023264831202
222.40776624413033,3.0022140370168415,222.06898146453224,3.4952933164267677,222.24042160306982,3.972953268244055,222.24120802572367,4.251076728392491
224.27889011859952,3.0514815492150262,223.94010533900143,3.5445608286249524,224.11155419136344,4.025302480831698,224.11235586321,4.308818916661679
226.14999003005153,3.0922743853421935,225.81123357038283,3.5953691910178662,225.98269331502536,4.079962968711428,225.98351168836874,4.369385996954534
228.02111826143292,3.1430827477351073,227.68235962330812,3.6454071283134084,227.85382590331895,4.132312181299071,227.8546602520071,4.427384993589513
229.89224148236528,3.1921191324040734,229.55349656851394,3.6992971910957806,229.72495849161254,4.184661393886699,229.72581244640563,4.486668032053416
231.7633551180908,3.2377656466446467,231.42461390761483,3.7462534280018787,231.59609107990616,4.2370106064743425,231.59696391465215,4.545694262151542
233.6344710048876,3.284208266819178,233.29575520973285,3.80168434097898,233.46722366819975,4.289359819061971,233.46812191826697,4.60703176754177
235.50558398707625,3.3296236535305184,235.1668834411142,3.852492703371894,235.33835407803727,4.340938606552257,235.33927266036147,4.665801189274106
237.37669769541696,3.3752958486076636,237.03801602940783,3.9048419159595227,237.20950627243582,4.40022164501616,237.21043356858445,4.728165928127467
239.24782665295038,3.426361019366368,238.90916168843808,3.961813679131353,239.08064975300996,4.456422983090633,239.08157632300654,4.7841104578361495
241.11894617050737,3.4740876813698236,240.78029173519954,4.013264062438722,240.95179323358408,4.512624321165092,240.9527328743173,4.84493434649481
242.99006350960826,3.5210439182759217,242.6514290434814,4.0672825294039825,242.82294542798263,4.571907359629009,242.82388434256382,4.903960576592922
244.8612135255507,3.579556531642467,244.5225638102311,4.120402167088983,244.69412594231056,4.641205924358644,244.69506921380395,4.974799991517301
246.73232650773937,3.624971918353822,246.39370946926135,4.1773739302608135,246.5652803151652,4.701259387919933,246.56624101430745,5.041016855857492
248.6034612744891,3.6780915560388223,248.26483770064274,4.228182292653727,248.43642815265156,4.759001576189121,248.43741717172315,5.108774570392413
250.47459604123878,3.731211193723823,250.135983359673,4.285154055825544,250.3075759901379,4.816743764458295,250.30859768605106,5.178073135122062
252.3457242726202,3.7820195561167367,252.007124661791,4.340584968802645,252.17872600608035,4.875256377824854,252.17977384346676,5.245830849656983
254.21686121782602,3.835909618899109,253.87827685618956,4.399868007266548,254.04988473584723,4.936850691580858,254.05095000088247,5.313588564191903
256.08800687685624,3.892881382070925,255.749426872132,4.458380620633108,255.92104564407018,4.9992154304342336,255.9221326936665,5.38365755401891
257.9591677850792,3.9552461209243006,257.6205768880744,4.516893233999653,257.7922109092054,5.063121019482338,257.7933153864505,5.453726543845917
259.83031780102164,4.01375873429086,259.4917377962974,4.5792579728530285,259.66338488816496,5.130108308919887,259.66450025769063,5.524565958770296
261.7014721738763,4.073812197852135,261.3628965260643,4.640852286609032,261.5345654024929,5.1994068736495365,261.53569384275517,5.598487074084133
263.57261565445043,4.130013535926594,263.23404872046285,4.700135325072949,263.40573938145246,5.266394163087085,263.4068830709075,5.670867339203227
265.4437787411295,4.193148699877341,265.1052096286858,4.762500063926325,265.2769155388682,5.334151877622006,265.2780810128843,5.746329304711793
267.3149331139842,4.2532021634386155,266.9763727153649,4.825635227877058,267.14809169628387,5.401909592156926,267.1492745979488,5.82025042002563
